City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Vidim,RU,2021-09-21 15:53:01,56.4088,103.1106,35.67,80,43,2.91
393,Avelgem,BE,2021-09-21 15:53:01,50.7812,3.4601,69.06,51,96,1.99
394,Eganville,CA,2021-09-21 15:53:01,45.5334,-77.0994,68.52,72,100,11.21
395,Lovozero,RU,2021-09-21 15:53:01,68.005,35.0117,35.28,81,21,5.86
396,Benghazi,LY,2021-09-21 15:44:05,32.1167,20.0667,85.73,47,0,11.77
397,Chicama,PE,2021-09-21 15:44:34,-7.8447,-79.1469,72.37,62,45,9.01
398,Borogontsy,RU,2021-09-21 15:53:02,62.6683,131.1683,33.69,87,2,4.0
399,Nacala,MZ,2021-09-21 15:53:02,-14.5428,40.6728,74.5,77,0,8.61
400,Mandan,US,2021-09-21 15:53:02,46.8267,-100.8896,57.97,33,7,9.8
401,Bronnoysund,NO,2021-09-21 15:53:02,65.4625,12.1997,47.89,82,92,18.05
402,Gerash,IR,2021-09-21 15:53:03,27.6652,54.1371,87.22,24,0,4.81
403,Marrakesh,MA,2021-09-21 15:53:03,31.6315,-8.0083,86.99,23,0,8.37
404,Broome,US,2021-09-21 15:44:56,42.2506,-75.833,71.62,64,85,3.0
405,Lannion,FR,2021-09-21 15:53:02,48.75,-3.4167,65.41,63,24,10.18
406,Fukue,JP,2021-09-21 15:53:03,32.6881,128.8419,76.23,79,73,11.12
407,Miramar,US,2021-09-21 15:53:03,25.9873,-80.2323,84.97,86,91,9.51
408,Urumqi,CN,2021-09-21 15:43:14,43.801,87.6005,59.86,23,100,7.96
409,Vardo,NO,2021-09-21 15:43:35,70.3705,31.1107,44.01,65,8,25.26
410,Sinnamary,GF,2021-09-21 15:53:04,5.3833,-52.95,87.22,61,19,9.08
411,Tiksi,RU,2021-09-21 15:43:28,71.6872,128.8694,32.43,72,100,5.39
412,Sitka,US,2021-09-21 15:43:43,57.0531,-135.33,52.48,95,100,5.99
413,Muravlenko,RU,2021-09-21 15:50:52,63.7898,74.523,33.57,81,100,11.97
414,Shahrud,IR,2021-09-21 15:53:04,36.4182,54.9763,71.65,55,5,8.34
415,Marathon,US,2021-09-21 15:53:04,44.9,-89.7668,59.0,76,43,1.99
416,Paita,PE,2021-09-21 15:53:05,-5.0892,-81.1144,70.52,70,36,13.44
417,Adrar,MR,2021-09-21 15:50:03,20.5022,-10.0711,102.81,13,1,17.78
418,Peniche,PT,2021-09-21 15:53:05,39.3558,-9.3811,80.29,51,0,18.81
419,Whitehorse,CA,2021-09-21 15:43:34,60.7161,-135.0538,43.02,94,100,5.1
420,Comodoro Rivadavia,AR,2021-09-21 15:49:15,-45.8667,-67.5,62.28,36,6,8.48
421,Nagua,DO,2021-09-21 15:53:05,19.3832,-69.8474,89.46,63,52,6.85
422,Tokur,RU,2021-09-21 15:53:06,53.1333,132.9,35.02,92,11,4.47
423,Masterton,NZ,2021-09-21 15:53:06,-40.9597,175.6575,55.78,85,100,5.88
424,Hirara,JP,2021-09-21 15:53:06,24.8,125.2833,83.71,74,2,7.29
425,Yulara,AU,2021-09-21 15:44:25,-25.2406,130.9889,47.84,35,86,11.12
426,Port Lincoln,AU,2021-09-21 15:43:34,-34.7333,135.8667,52.52,83,95,7.25
427,Nouadhibou,MR,2021-09-21 15:50:37,20.931,-17.0347,72.3,80,4,25.72
428,Goderich,CA,2021-09-21 15:53:06,43.7501,-81.7165,73.9,82,71,26.06
429,Gat,IL,2021-09-21 15:43:14,31.61,34.7642,86.4,100,0,11.36
430,Tilichiki,RU,2021-09-21 15:53:07,60.4667,166.1,44.89,88,100,5.55
431,Sola,VU,2021-09-21 15:49:43,-13.8833,167.55,78.55,79,63,15.23
432,Owando,CG,2021-09-21 15:53:07,-0.4819,15.8999,84.79,58,76,4.34
433,Tabou,CI,2021-09-21 15:49:58,4.423,-7.3528,80.06,80,40,10.04
434,Yefremov,RU,2021-09-21 15:53:07,53.1481,38.0992,47.46,93,100,6.55
435,Monterey,US,2021-09-21 15:44:55,36.2505,-121.2516,60.1,26,0,2.71
436,Saint-Francois,FR,2021-09-21 15:44:44,46.4154,3.9054,66.47,77,80,3.33
437,Yazoo City,US,2021-09-21 15:53:08,32.8551,-90.4056,86.76,70,1,6.11
438,Kula,TR,2021-09-21 15:53:08,38.5473,28.6498,74.1,44,22,14.45
439,Lenger,KZ,2021-09-21 15:53:08,42.183,69.8839,64.09,27,0,4.36
440,Kandalaksha,RU,2021-09-21 15:53:08,67.162,32.4123,39.16,71,85,4.81
441,Jalu,LY,2021-09-21 15:53:08,29.0331,21.5482,98.74,12,0,8.61
442,Sao Miguel Do Araguaia,BR,2021-09-21 15:53:08,-13.275,-50.1628,103.69,11,12,7.67
443,Aksu,CN,2021-09-21 15:51:02,41.1231,80.2644,75.79,20,0,3.33
444,Bambanglipuro,ID,2021-09-21 15:44:20,-7.95,110.2833,75.33,90,100,5.26
445,Barao De Melgaco,BR,2021-09-21 15:53:09,-16.1944,-55.9675,110.32,9,15,4.63
446,Dalvik,IS,2021-09-21 15:53:09,65.9702,-18.5286,36.34,97,98,0.36
447,Roma,US,2021-09-21 15:53:09,43.2128,-75.4557,72.84,62,88,1.99
448,El Rosario,MX,2021-09-21 15:53:09,24.2556,-107.1828,85.14,71,85,4.29
449,Gamba,GA,2021-09-21 15:50:55,-2.65,10.0,76.44,79,99,8.19
450,Teya,RU,2021-09-21 15:53:10,60.3778,92.6267,35.02,97,100,6.2
451,Ust-Nera,RU,2021-09-21 15:53:10,64.5667,143.2,32.13,75,35,4.09
452,Broken Hill,AU,2021-09-21 15:44:09,-31.95,141.4333,44.74,72,0,12.86
453,Conway,US,2021-09-21 15:53:10,35.0887,-92.4421,80.02,94,38,10.09
454,Nenton,GT,2021-09-21 15:53:10,15.8,-91.75,78.46,64,10,4.12
455,Pingliang,CN,2021-09-21 15:52:04,35.5392,106.6861,65.73,61,47,4.56
456,Tromso,NO,2021-09-21 15:53:11,69.6496,18.957,46.0,62,92,12.41
457,Kedrovyy,RU,2021-09-21 15:53:11,56.1667,91.8167,34.75,95,100,9.66
458,Termoli,IT,2021-09-21 15:51:13,41.9888,14.9895,70.25,62,37,9.75
459,Blagoyevo,RU,2021-09-21 15:44:33,63.3667,47.9167,37.76,81,93,3.31
460,Makakilo City,US,2021-09-21 15:44:09,21.3469,-158.0858,75.69,80,100,15.88
461,Naze,JP,2021-09-21 15:43:27,28.3667,129.4833,76.05,76,0,3.98
462,Okhotsk,RU,2021-09-21 15:53:12,59.3833,143.3,45.54,62,90,6.49
463,Tsnori,GE,2021-09-21 15:53:12,41.6209,45.9694,75.78,35,30,1.92
464,Lang Suan,TH,2021-09-21 15:53:12,9.9456,99.0785,77.11,86,100,6.33
465,Ajaccio,FR,2021-09-21 15:53:12,42.0,8.9167,69.08,62,30,3.33
466,Sur,OM,2021-09-21 15:53:12,22.5667,59.5289,87.93,61,34,5.5
467,Westerland,DE,2021-09-21 15:48:56,54.9079,8.3033,61.18,81,100,18.12
468,Muzhi,RU,2021-09-21 15:50:43,65.3667,64.6667,41.18,91,93,8.32
469,Melfi,IT,2021-09-21 15:50:32,40.9965,15.6514,73.4,54,19,10.85
470,Leirvik,NO,2021-09-21 15:53:13,59.7798,5.5005,57.63,81,96,8.63
471,Dayong,CN,2021-09-21 15:53:13,25.0209,118.2898,78.19,88,60,2.01
472,Rio De Jesus,PA,2021-09-21 15:53:13,7.9844,-81.1631,85.03,64,93,2.13
473,Deputatskiy,RU,2021-09-21 15:43:29,69.3,139.9,26.92,74,100,2.66
474,Am Timan,TD,2021-09-21 15:53:13,11.0297,20.2827,79.52,84,100,5.17
475,Cayenne,GF,2021-09-21 15:42:47,4.9333,-52.3333,88.09,72,17,4.0
476,Tongliao,CN,2021-09-21 15:44:51,43.6125,122.2653,52.88,91,100,17.36
477,Pimentel,PE,2021-09-21 15:53:14,-6.8367,-79.9342,65.98,78,68,13.2
478,Hualmay,PE,2021-09-21 15:50:11,-11.0964,-77.6139,67.35,69,29,10.38
479,Griffith,US,2021-09-21 15:53:14,41.5284,-87.4237,65.89,89,100,1.99
480,Casteltermini,IT,2021-09-21 15:53:14,37.5405,13.6445,76.8,63,33,3.76
481,Tondano,ID,2021-09-21 15:53:14,1.3038,124.9112,67.89,96,100,3.69
482,Pringsewu,ID,2021-09-21 15:53:14,-5.3582,104.9744,74.26,93,21,2.42
483,Radhanpur,IN,2021-09-21 15:53:15,23.8333,71.6,84.76,73,71,4.99
484,Contamana,PE,2021-09-21 15:53:15,-7.3333,-75.0167,87.42,55,89,1.63
485,Dzhalil,RU,2021-09-21 15:53:15,55.0239,52.7358,46.11,63,96,4.88
486,Muros,ES,2021-09-21 15:43:29,42.7762,-9.0603,73.83,53,1,14.27
487,Verkh-Suetka,RU,2021-09-21 15:53:15,53.3,80.05,40.06,78,100,7.52
488,Manggar,ID,2021-09-21 15:49:58,-2.8833,108.2667,80.15,82,95,12.17
489,Kamiiso,JP,2021-09-21 15:53:15,41.8167,140.65,63.93,85,62,1.99
490,Te Anau,NZ,2021-09-21 15:44:18,-45.4167,167.7167,37.8,94,61,2.48
491,Puerto Madero,MX,2021-09-21 15:53:16,14.7208,-92.4215,82.71,75,53,1.81
492,Samaipata,BO,2021-09-21 15:53:16,-18.15,-63.8667,58.46,80,100,3.76
493,Orlik,RU,2021-09-21 15:53:16,52.5178,99.825,34.02,84,66,2.26
494,Tecoanapa,MX,2021-09-21 15:53:16,16.5167,-98.75,83.86,66,53,3.67
495,Agadez,NE,2021-09-21 15:53:16,19.75,10.25,98.2,8,100,4.03
496,Flinders,AU,2021-09-21 15:53:17,-34.5833,150.8552,50.81,72,28,10.56
497,Juybar,IR,2021-09-21 15:52:51,36.6412,52.9124,73.92,79,40,2.51
498,Coronel,CL,2021-09-21 15:53:17,-37.0167,-73.1333,60.91,49,0,4.72
499,Iquitos,PE,2021-09-21 15:53:17,-3.7481,-73.2472,94.73,45,99,2.68
500,Borovskoy,KZ,2021-09-21 15:53:17,53.8,64.15,37.08,74,1,8.12
501,Kaseda,JP,2021-09-21 15:53:17,31.4167,130.3167,77.88,86,8,6.96
502,Howard Springs,AU,2021-09-21 15:53:17,-12.497,131.047,76.82,66,42,4.63
503,Viedma,AR,2021-09-21 15:53:18,-40.8135,-62.9967,70.45,18,0,10.18
504,Tinskoy,RU,2021-09-21 15:53:18,56.1525,96.9161,37.26,89,77,6.73
505,Rawson,AR,2021-09-21 15:41:31,-43.3002,-65.1023,69.46,22,0,16.89
506,Bassano,CA,2021-09-21 15:53:18,50.7834,-112.4685,58.95,39,26,5.41
507,Rocha,UY,2021-09-21 15:53:18,-34.4833,-54.3333,57.2,64,1,14.92
508,Taloqan,AF,2021-09-21 15:53:18,36.7361,69.5345,70.2,26,0,3.38
509,Abu Samrah,SY,2021-09-21 15:53:19,35.3029,37.1841,85.71,26,0,15.21
510,Rafaela,AR,2021-09-21 15:53:19,-31.2503,-61.4867,69.06,25,49,5.99
511,Monte Carmelo,BR,2021-09-21 15:53:19,-18.7247,-47.4986,97.27,16,15,7.29
512,Paraiso,CR,2021-09-21 15:53:19,9.8383,-83.8656,79.88,44,37,3.74
513,Fort-Shevchenko,KZ,2021-09-21 15:53:19,44.5086,50.263,71.22,43,56,4.81
514,Magadan,RU,2021-09-21 15:53:19,59.5667,150.8,41.47,82,100,10.63
515,Eyl,SO,2021-09-21 15:53:19,7.9803,49.8164,78.35,77,99,21.09
516,Salalah,OM,2021-09-21 15:52:32,17.0151,54.0924,79.43,84,86,5.59
517,Norman Wells,CA,2021-09-21 15:53:20,65.282,-126.8329,42.71,83,100,9.44
518,Andenes,NO,2021-09-21 15:53:20,69.3143,16.1194,44.47,68,97,23.69
519,Ahvaz,IR,2021-09-21 15:46:14,31.3203,48.6693,98.85,9,0,11.61
520,Katastarion,GR,2021-09-21 15:53:20,37.8333,20.7667,78.42,71,74,9.08
521,Bystryy Istok,RU,2021-09-21 15:53:20,52.371,84.3873,36.05,87,59,5.61
522,Motygino,RU,2021-09-21 15:53:20,58.1831,94.7592,33.17,97,99,4.68
523,Ahipara,NZ,2021-09-21 15:53:19,-35.1667,173.1667,58.14,90,100,11.86
524,Eirunepe,BR,2021-09-21 15:53:21,-6.6603,-69.8736,99.43,35,10,2.3
525,Paragominas,BR,2021-09-21 15:53:21,-2.9667,-47.4833,97.45,34,19,5.12
526,Namibe,AO,2021-09-21 15:43:59,-15.1961,12.1522,66.52,76,5,8.28
527,Talcahuano,CL,2021-09-21 15:53:21,-36.7167,-73.1167,55.17,63,0,8.43
528,Koslan,RU,2021-09-21 15:49:59,63.4564,48.8989,38.14,77,94,3.98
529,Uvat,RU,2021-09-21 15:53:21,59.1433,68.8953,40.69,81,100,8.95
530,Strezhevoy,RU,2021-09-21 15:49:42,60.7333,77.5889,34.65,99,100,4.41
531,Mutoko,ZW,2021-09-21 15:53:22,-17.397,32.2268,75.69,14,0,9.4
532,Wuda,CN,2021-09-21 15:53:22,39.4994,106.7117,72.46,26,98,2.33
533,Rosarito,MX,2021-09-21 15:53:22,32.3333,-117.0333,83.25,64,0,4.9
534,Santa Cruz,BO,2021-09-21 15:44:17,-17.8,-63.1667,85.35,36,48,15.66
535,Botou,CN,2021-09-21 15:53:22,38.0667,116.5667,64.9,80,1,4.85
536,Kramat,ID,2021-09-21 15:53:22,-8.1311,113.4499,74.32,92,100,1.21
537,San Cosme Y Damian,PY,2021-09-21 15:53:23,-27.3167,-56.35,62.44,86,100,9.93
538,Haines Junction,CA,2021-09-21 15:49:43,60.7522,-137.5108,40.32,96,100,3.06
539,Coahuayana,MX,2021-09-21 15:43:39,18.7333,-103.6833,85.32,68,8,2.75
540,Raudeberg,NO,2021-09-21 15:50:07,61.9875,5.1352,53.2,93,100,5.99
541,Jiangyou,CN,2021-09-21 15:53:23,31.7667,104.7167,74.05,82,99,1.77
542,Avera,US,2021-09-21 15:44:32,33.194,-82.5271,78.91,87,98,4.59
543,Yanam,IN,2021-09-21 15:49:35,16.7333,82.2167,78.94,85,100,4.59
544,Umm Bab,QA,2021-09-21 15:53:24,25.2142,50.8072,89.04,50,0,8.61
545,Abu Dhabi,AE,2021-09-21 15:50:24,24.4667,54.3667,90.73,61,7,12.33
546,Toktogul,KG,2021-09-21 15:53:24,41.8708,72.9402,66.31,34,0,1.83
547,Chengde,CN,2021-09-21 15:53:24,40.9725,117.9361,53.56,81,58,3.04
548,Honiara,SB,2021-09-21 15:53:24,-9.4333,159.95,75.85,89,52,3.27
549,Sangar,RU,2021-09-21 15:51:05,63.9242,127.4739,36.28,85,88,6.46
550,Waipawa,NZ,2021-09-21 15:43:51,-41.4122,175.5153,54.45,81,100,7.47
551,Trinidad,BO,2021-09-21 15:53:24,-14.8333,-64.9,95.94,29,84,6.53
552,Manoel Urbano,BR,2021-09-21 15:53:25,-8.8389,-69.2597,100.06,32,12,2.55
553,Camacha,PT,2021-09-21 15:51:07,33.0833,-16.3333,68.5,72,75,17.94
554,Samarai,PG,2021-09-21 15:49:52,-10.6167,150.6667,78.01,86,100,13.4
555,Saint-Augustin,CA,2021-09-21 15:43:58,51.226,-58.6502,70.38,50,30,16.84
556,Girvan,GB,2021-09-21 15:53:25,55.2426,-4.8555,61.52,77,100,9.44
557,Jamame,SO,2021-09-21 15:53:26,0.0722,42.7506,76.51,80,20,9.13
558,Tolaga Bay,NZ,2021-09-21 15:51:01,-38.3667,178.3,52.65,77,73,5.08
559,Kousseri,CM,2021-09-21 15:50:02,12.0769,15.0306,90.81,49,43,8.75
560,Itarema,BR,2021-09-21 15:43:41,-2.9248,-39.9167,88.45,52,48,17.94
561,Kamenka,RU,2021-09-21 15:51:14,51.3223,42.7678,55.78,65,96,6.76
562,Tartagal,AR,2021-09-21 15:53:26,-22.5164,-63.8013,66.2,62,100,7.99
563,Ponta Delgada,PT,2021-09-21 15:44:28,37.7333,-25.6667,73.89,63,10,8.95
564,Tortoli,IT,2021-09-21 15:53:27,39.9256,9.6572,74.82,71,99,3.74
565,Kushalgarh,IN,2021-09-21 15:53:27,23.199,74.4507,76.35,92,83,5.61
566,Kyabram,AU,2021-09-21 15:53:27,-36.3167,145.05,46.87,76,81,7.87
567,Hun,LY,2021-09-21 15:53:27,29.1268,15.9477,99.03,10,0,10.96
568,Galveston,US,2021-09-21 15:53:27,29.3669,-94.9669,90.03,79,3,1.99
569,Zemio,CF,2021-09-21 15:53:27,5.0314,25.1361,72.68,90,86,4.34
570,Kjollefjord,NO,2021-09-21 15:53:28,70.9457,27.3465,44.37,66,50,27.36
571,Aswan,EG,2021-09-21 15:50:09,24.0934,32.907,100.29,11,4,7.78
572,Dalbandin,PK,2021-09-21 15:44:16,28.8947,64.4101,85.46,9,0,8.59
573,Beidao,CN,2021-09-21 15:53:28,34.5686,105.8933,63.1,88,11,5.12
574,Mount Isa,AU,2021-09-21 15:43:47,-20.7333,139.5,57.09,18,41,22.7
575,Pahrump,US,2021-09-21 15:44:48,36.2083,-115.9839,76.24,19,0,1.95
576,Uren,RU,2021-09-21 15:53:28,57.4552,45.7852,45.66,59,100,10.45
577,Shasta Lake,US,2021-09-21 15:53:29,40.6804,-122.3708,74.8,31,0,4.63
578,Noumea,NC,2021-09-21 15:46:29,-22.2763,166.4572,66.97,76,8,4.81
579,Erenhot,CN,2021-09-21 15:44:26,43.6475,111.9767,61.52,46,0,9.26
580,Lata,PT,2021-09-21 15:44:01,40.1629,-8.3327,82.08,22,0,9.42
581,Point Fortin,TT,2021-09-21 15:53:29,10.1833,-61.6833,93.02,67,14,10.2
582,Najran,SA,2021-09-21 15:43:48,17.4924,44.1277,86.61,26,41,15.19
583,Walvis Bay,NA,2021-09-21 15:49:44,-22.9575,14.5053,63.36,59,27,9.04
584,Blackwater,AU,2021-09-21 15:53:30,-23.5833,148.8833,50.14,32,0,12.3
585,Motala,SE,2021-09-21 15:53:30,58.5371,15.0365,49.93,91,100,8.25
586,Shache,CN,2021-09-21 15:53:30,38.4167,77.2406,75.56,14,0,3.18
587,Carbonia,IT,2021-09-21 15:53:30,39.1672,8.5222,75.85,68,100,4.32
588,Vao,NC,2021-09-21 15:53:30,-22.6667,167.4833,72.03,76,96,16.02
589,Hammerfest,NO,2021-09-21 15:53:30,70.6634,23.6821,44.8,62,4,19.69
